SO HD,NGAY,MA KH,TEN KH,MÃ NV, ,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,VAT,NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG,20251215
25120009162,04/12/2025,HD_NXI,Công Ty Cổ Phần Sài Gòn HD,NV0130,Nam Phương - 0333719804,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI RICHMOND,GENSHAI,20251215
25120009162,04/12/2025,HD_NXI,Công Ty Cổ Phần Sài Gòn HD,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,GENSHAI RICHMOND,GENSHAI,20251215
25120009064,01/12/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),10,23000,230000,253000.00000000003,BAKING SODA,GENSHAI VISTAR XA LO HA NOI,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),12,23000,276000,303600,BAKING SODA,GENSHAI EMPIRE,GENSHAI,20251215
25120009107,03/12/2025,HD_RIVE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),12,23000,276000,303600,BAKING SODA,GENSHAI RIVE,GENSHAI,20251215
25120009149,03/12/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),6,23000,138000,151800,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),10,23000,230000,253000.00000000003,BAKING SODA,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,GENSHAI EMPIRE,GENSHAI,20251215
25120009149,03/12/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),12,43000,516000,567600,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009353,11/12/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43704,437040,480744.00000000006,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI,20251215
25120009149,03/12/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,36000,432000,475200.00000000006,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,36000,432000,475200.00000000006,BAKING SODA,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009353,11/12/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),6,36667,220002,242002.2,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,GENSHAI EMPIRE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009353,11/12/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),4,79259,317036,348739.60000000003,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),6,45000,270000,297000,BAKING SODA,GENSHAI EMPIRE,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009107,03/12/2025,HD_RIVE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI RIVE,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),10,39000,390000,429000.00000000006,FUJITSU,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010032,Pin Fujitsu Premium - LR03(2B) FP-W-FI  - AAA    (0501),20,32000,640000,704000,FUJITSU,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),30,20000,600000,660000,FUJITSU,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009064,01/12/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009353,11/12/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),3,21111,63333,69666.3,FUJITSU,GENSHAI THAO DIEN GREEN,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009107,03/12/2025,HD_RIVE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI RIVE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),40,16000,640000,704000,FUJITSU,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009064,01/12/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,16000,480000,528000,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009229,08/12/2025,HD_NHC,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,GENSHAI PEARL NGUYEN HUU CANH,GENSHAI,20251215
25120009063,01/12/2025,HD_NTS,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,GENSHAI NGUYEN THAI SON,GENSHAI,20251215
25120009096,02/12/2025,HD_EMPIRE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,GENSHAI EMPIRE,GENSHAI,20251215
25120009107,03/12/2025,HD_RIVE,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,16000,160000,176000,FUJITSU,GENSHAI RIVE,GENSHAI,20251215
25120009341,11/12/2025,4201,Công Ty TNHH Cửa Hàng Tiện Lợi Gia Đình Việt Nam,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),72,30690,2209680,2430648,BAKING SODA,FAMILY,FAMILY,20251215
25120009182,05/12/2025,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),100,20000,2000000,2200000,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20251215
25120009182,05/12/2025,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),100,16000,1600000,1760000.0000000002,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20251215
25120009182,05/12/2025,4812_THISO,CÔNG TY TNHH THISO RETAIL,NV0130,Nam Phương - 0333719804,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),100,16000,1600000,1760000.0000000002,FUJITSU,CÔNG TY TNHH THISO RETAIL,EMART,20251215
25120009068,01/12/2025,COOP_NLOC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP NHIEU LOC,COOP MART,20251215
25120009076,01/12/2025,COOP_TNINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP TAY NINH 1,COOP MART,20251215
25120009085,02/12/2025,COOP_HBINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP HOA BINH,COOP MART,20251215
25120009089,02/12/2025,COOP_GDAU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP GO DAU TAY NINH,COOP MART,20251215
25120009090,02/12/2025,COOP_DVC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP DONG VAN CONG,COOP MART,20251215
25120009109,03/12/2025,COOP_RMIEU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP RACH MIEU,COOP MART,20251215
25120009111,03/12/2025,COOP_PYEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP TUY HOA PHU YEN,COOP MART,20251215
25120009112,03/12/2025,COOP_HDONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),72,23000,1656000,1821600.0000000002,BAKING SODA,COOP HA DONG,COOP MART,20251215
25120009169,04/12/2025,COOP_AUC_CTHANG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP CAO THANG,COOP MART,20251215
25120009184,05/12/2025,COOP_LBINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP MART LONG BINH,COOP MART,20251215
25120009194,05/12/2025,COOP_STRA,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP SON TRA DA NANG,COOP MART,20251215
25120009198,05/12/2025,COOP_STRANG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP SOC TRANG,COOP MART,20251215
25120009237,08/12/2025,COOP_BLOC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP BAO LOC,COOP MART,20251215
25120009240,08/12/2025,COOP_CLAY,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),12,23000,276000,303600,BAKING SODA,COOP CAI LAY,COOP MART,20251215
25120009271,09/12/2025,COOP_QNGAI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),72,23000,1656000,1821600.0000000002,BAKING SODA,COOP QUANG NGAI,COOP MART,20251215
25120009273,09/12/2025,COOP_COSA,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP QUANG TRUNG,COOP MART,20251215
25120009275,09/12/2025,COOP_TLV,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP TUY LY VUONG,COOP MART,20251215
25120009328,10/12/2025,COOP_NDC,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP NGUYEN DINH CHIEU,COOP MART,20251215
25120009343,11/12/2025,COOP_BLIEU2,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP BAC LIEU 2,COOP MART,20251215
25120009360,11/12/2025,COOP_VTHANH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP VAN THANH,COOP MART,20251215
25120009361,11/12/2025,COOP_CQUYNH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),48,23000,1104000,1214400,BAKING SODA,COOP CONG QUYNH,COOP MART,20251215
25120009375,11/12/2025,COOP_PVTRI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,COOP PHAN VAN TRI,COOP MART,20251215
25120009076,01/12/2025,COOP_TNINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,COOP TAY NINH 1,COOP MART,20251215
25120009089,02/12/2025,COOP_GDAU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,COOP GO DAU TAY NINH,COOP MART,20251215
25120009111,03/12/2025,COOP_PYEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,COOP TUY HOA PHU YEN,COOP MART,20251215
25120009170,04/12/2025,COOP_AUC_CTHANG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),12,43000,516000,567600,BAKING SODA,COOP CAO THANG,COOP MART,20251215
25120009240,08/12/2025,COOP_CLAY,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,COOP CAI LAY,COOP MART,20251215
25120009368,11/12/2025,COOP_HNGU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,COOP HONG NGU DONG THAP,COOP MART,20251215
25120009411,13/12/2025,COOP_TQBUU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),12,43000,516000,567600,BAKING SODA,COOP TA QUANG BUU,COOP MART,20251215
25120009184,05/12/2025,COOP_LBINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2310008,Bột Đa Năng Baking Soda 2.1kg - Scratchless Cleaning (2970),6,145000,870000,957000.0000000001,BAKING SODA,COOP MART LONG BINH,COOP MART,20251215
25120009041,01/12/2025,COOP_PTHIEN,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP PHAM THE HIEN,COOP MART,20251215
25120009044,01/12/2025,COOP_DXOAI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP DONG XOAI BINH PHUOC,COOP MART,20251215
25120009069,01/12/2025,COOP_STRANG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP SOC TRANG,COOP MART,20251215
25120009077,01/12/2025,COOP_AUC_CTHANG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),6,36000,216000,237600.00000000003,BAKING SODA,COOP CAO THANG,COOP MART,20251215
25120009084,02/12/2025,COOP_PLAM,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP PHU LAM,COOP MART,20251215
25120009088,02/12/2025,COOP_CVA,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP CHU VAN AN,COOP MART,20251215
25120009089,02/12/2025,COOP_GDAU,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP GO DAU TAY NINH,COOP MART,20251215
25120009093,02/12/2025,COOP_KTUM,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),120,36000,4320000,4752000,BAKING SODA,COOP KONTUM,COOP MART,20251215
25120009094,02/12/2025,COOP_VLONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP VINH LONG,COOP MART,20251215
25120009108,03/12/2025,COOP_COSA,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP QUANG TRUNG,COOP MART,20251215
25120009110,03/12/2025,COOP_TAMBINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP TAM BINH,COOP MART,20251215
25120009147,03/12/2025,COOP_TNINH,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP TAY NINH 1,COOP MART,20251215
25120009148,03/12/2025,COOP_GCONG,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP GO CONG,COOP MART,20251215
25120009160,03/12/2025,COOP_THA,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,COOP THANH HA NINH THUAN,COOP MART,20251215
25120009199,05/12/2025,COOP_PRI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP PHAN RI CUA,COOP MART,20251215
25120009205,06/12/2025,COOP_VTRI,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP VIET TRI,COOP MART,20251215
25120009224,08/12/2025,COOP_PTHO,Liên Hiệp HTX TM TP.HCM,NV0025,Minh Tuân (Mar) - 0916.911.885,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),24,36000,864000,950400.0000000001,BAKING SODA,COOP PHU THO 1,COOP MART,20251215
